Ano,Código da Área,Área de Avaliação,Nome da IES,Categoria Administrativa,Modalidade de Ensino,Município do Curso,Estado,Concluintes Inscritos,Concluintes Participantes,Conceito Enade (Contínuo),Conceito Enade (Faixa)
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,,,MARABA,PA,61,57,0.988690543851152,2.0
2014,702,MATEMÁTICA (LICENCIATURA),Universidade Estadual do Paraná,,,APUCARANA,PR,15,14,3.11707503736017,4.0
2014,702,MATEMÁTICA (LICENCIATURA),Universidade Estadual do Paraná,,,CAMPO MOURAO,PR,11,11,3.61930151514104,4.0
2014,702,MATEMÁTICA (LICENCIATURA),Universidade Estadual do Paraná,,,PARANAGUA,PR,30,27,1.65798401142418,2.0
2014,702,MATEMÁTICA (LICENCIATURA),Universidade Estadual do Paraná,,,PARANAVAI,PR,33,30,1.72106826833064,2.0
2014,702,MATEMÁTICA (LICENCIATURA),Universidade Estadual do Paraná,,,UNIAO DA VITORIA,PR,24,22,3.31399609200596,4.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,,,BARREIRAS,BA,1,1,0.0,0.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE DE BRASÍLIA,Pública Federal,Educação Presencial,Brasília,DF,23,15,2.620937097777,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE SERGIPE,Pública Federal,Educação Presencial,São Cristóvão,SE,8,6,2.081480355393,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE SERGIPE,Pública Federal,Educação Presencial,São Cristóvão,SE,5,5,2.014541182002,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO AMAZONAS,Pública Federal,Educação Presencial,Manaus,AM,7,6,1.666768803879,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO AMAZONAS,Pública Federal,Educação Presencial,Manaus,AM,7,7,1.401311537305,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO PIAUÍ,Pública Federal,Educação Presencial,Teresina,PI,10,8,1.163783164881,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE OURO PRETO,Pública Federal,Educação Presencial,Ouro Preto,MG,2,2,4.221888891241,5.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE SÃO CARLOS,Pública Federal,Educação Presencial,São Carlos,SP,14,8,2.110573704951,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE SÃO CARLOS,Pública Federal,Educação Presencial,São Carlos,SP,5,1,0.0,0.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE VIÇOSA,Pública Federal,Educação Presencial,Viçosa,MG,11,11,2.123421239371,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE ESTADUAL DE LONDRINA,Pública Estadual,Educação Presencial,Londrina,PR,7,4,1.969120427294,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO RIO GRANDE,Pública Federal,Educação Presencial,Rio Grande,RS,7,7,1.078379837732,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE UBERLÂNDIA,Pública Federal,Educação Presencial,Ituiutaba,MG,4,4,0.391625407876,1.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE UBERLÂNDIA,Pública Federal,Educação Presencial,Uberlândia,MG,20,11,1.846701461016,2.0
2017,701,MATEMÁTICA (BACHARELADO),PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,Privada sem fins lucrativos,Educação Presencial,Porto Alegre,RS,5,3,1.508357934474,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE ESTADUAL DE SANTA CRUZ,Pública Estadual,Educação Presencial,Ilhéus,BA,5,5,0.591326823665,1.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE ESTADUAL DE CAMPINAS,Pública Estadual,Educação Presencial,Campinas,SP,13,6,3.281248578204,4.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,Pública Estadual,Educação Presencial,Rio Claro,SP,11,6,1.867568241121,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,Pública Estadual,Educação Presencial,São José do Rio Preto,SP,12,12,3.13252321811,4.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE ESTADUAL DE MARINGÁ,Pública Estadual,Educação Presencial,Maringá,PR,7,7,1.953972575124,3.0
2017,701,MATEMÁTICA (BACHARELADO),CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,18,16,1.072146543384,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE DO SUL DE SANTA CATARINA,Privada sem fins lucrativos,Educação a Distância,Tubarão,SC,6,6,1.625023120151,2.0
2017,701,MATEMÁTICA (BACHARELADO),PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,Privada sem fins lucrativos,Educação Presencial,Rio de Janeiro,RJ,10,7,3.309688170847,4.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE DO ESTADO DO RIO DE JANEIRO,Pública Estadual,Educação Presencial,Rio de Janeiro,RJ,55,10,1.231189807523,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO MARANHÃO,Pública Federal,Educação Presencial,São Luís,MA,2,2,1.728669641459,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,Pública Federal,Educação Presencial,Natal,RN,6,4,1.630367914022,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO PARANÁ,Pública Federal,Educação Presencial,Curitiba,PR,13,7,1.184484516543,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO PARANÁ,Pública Federal,Educação Presencial,Curitiba,PR,1,1,0.0,0.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL FLUMINENSE,Pública Federal,Educação Presencial,Niterói,RJ,11,11,2.801658710009,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL FLUMINENSE,Pública Federal,Educação Presencial,Volta Redonda,RJ,8,8,1.647042887462,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL FLUMINENSE,Pública Federal,Educação Presencial,Santo Antônio de Pádua,RJ,7,7,0.83669656581,1.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,Pública Federal,Educação Presencial,São Mateus,ES,2,2,2.583059837736,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,Pública Federal,Educação Presencial,Vitória,ES,8,8,4.03249124568,5.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,Pública Federal,Educação Presencial,São Mateus,ES,4,4,1.159978176528,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,Pública Federal,Educação Presencial,Seropédica,RJ,4,4,2.762460542538,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,Pública Federal,Educação Presencial,Seropédica,RJ,5,5,1.845834417381,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,Pública Federal,Educação Presencial,Nova Iguaçu,RJ,44,9,0.930949193918,1.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE MINAS GERAIS,Pública Federal,Educação Presencial,Belo Horizonte,MG,11,10,2.641213980616,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE MINAS GERAIS,Pública Federal,Educação Presencial,Belo Horizonte,MG,16,16,3.847768292635,4.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE JUIZ DE FORA,Pública Federal,Educação Presencial,Juiz de Fora,MG,4,4,3.426989210411,4.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE ALAGOAS,Pública Federal,Educação Presencial,Maceió,AL,10,9,2.52554776651,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DA BAHIA,Pública Federal,Educação Presencial,Salvador,BA,6,1,0.0,0.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DA PARAÍBA,Pública Federal,Educação Presencial,João Pessoa,PB,6,5,2.235393218052,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE PERNAMBUCO,Pública Federal,Educação Presencial,Recife,PE,7,7,1.770516368072,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,Pública Federal,Educação Presencial,Porto Alegre,RS,14,12,2.538577224925,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE SANTA MARIA,Pública Federal,Educação Presencial,Santa Maria,RS,3,3,1.30763463588,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO CEARÁ,Pública Federal,Educação Presencial,Fortaleza,CE,18,16,2.84147174244,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE GOIÁS,Pública Federal,Educação Presencial,Goiânia,GO,22,19,1.539006721674,2.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE SANTA CATARINA,Pública Federal,Educação Presencial,Florianópolis,SC,6,4,2.762924512429,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,Pública Federal,Educação Presencial,Rio de Janeiro,RJ,12,12,3.10345357483,4.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,Pública Federal,Educação Presencial,Rio de Janeiro,RJ,3,2,4.696295232625,5.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE SÃO PAULO,Pública Federal,Educação Presencial,São José dos Campos,SP,4,3,2.057134906358,3.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI,Pública Federal,Educação Presencial,Itajubá,MG,4,4,3.122317157213,4.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE RORAIMA,Pública Federal,Educação Presencial,Boa Vista,RR,2,1,0.0,0.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,Pública Federal,Educação Presencial,Campina Grande,PB,4,4,3.902603266292,4.0
2017,701,MATEMÁTICA (BACHARELADO),UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,Pública Federal,Educação Presencial,Cruz das Almas,BA,1,1,0.0,0.0
2017,701,MATEMÁTICA (BACHARELADO),FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,Pública Federal,Educação Presencial,Santo André,SP,13,11,2.511750569685,3.0
2017,701,MATEMÁTICA (BACHARELADO),ESCOLA DE MATEMÁTICA APLICADA,Privada sem fins lucrativos,Educação Presencial,Rio de Janeiro,RJ,5,4,4.052800678952,5.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE MATO GROSSO,Pública Federal,Educação Presencial,Cuiabá,MT,21,17,1.736742476371,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE MATO GROSSO,Pública Federal,Educação Presencial,Rondonópolis,MT,11,9,3.207846637398,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE MATO GROSSO,Pública Federal,Educação Presencial,Pontal do Araguaia,MT,6,6,2.216430711831,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE MATO GROSSO,Pública Federal,Educação Presencial,Sinop,MT,6,6,2.752569464493,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DE BRASÍLIA,Pública Federal,Educação Presencial,Brasília,DF,17,15,2.469826409124,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DE BRASÍLIA,Pública Federal,Educação Presencial,Brasília,DF,23,20,3.209828703643,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE SERGIPE,Pública Federal,Educação Presencial,São Cristóvão,SE,55,46,2.071740172793,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE SERGIPE,Pública Federal,Educação Presencial,Itabaiana,SE,31,29,1.609028133958,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE SERGIPE,Pública Federal,Educação a Distância,São Cristóvão,SE,27,21,1.408886211912,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO AMAZONAS,Pública Federal,Educação Presencial,Manaus,AM,35,27,2.086109975179,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO PIAUÍ,Pública Federal,Educação Presencial,Parnaíba,PI,41,41,1.770592957499,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO PIAUÍ,Pública Federal,Educação Presencial,Picos,PI,60,52,1.456967174095,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO PIAUÍ,Pública Federal,Educação a Distância,Teresina,PI,55,14,0.571448718045,1.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO PIAUÍ,Pública Federal,Educação Presencial,Teresina,PI,71,58,2.432548114468,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE OURO PRETO,Pública Federal,Educação Presencial,Ouro Preto,MG,4,4,4.501945603138,5.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE OURO PRETO,Pública Federal,Educação a Distância,Ouro Preto,MG,11,11,1.576342765087,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE SÃO CARLOS,Pública Federal,Educação Presencial,São Carlos,SP,26,18,3.104907487568,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE SÃO CARLOS,Pública Federal,Educação Presencial,São Carlos,SP,14,12,3.434138952631,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE SÃO CARLOS,Pública Federal,Educação Presencial,Sorocaba,SP,17,17,3.736233964604,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE VIÇOSA,Pública Federal,Educação Presencial,Viçosa,MG,32,32,3.413579860894,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE VIÇOSA,Pública Federal,Educação Presencial,Florestal,MG,6,5,4.111954034563,5.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE LONDRINA,Pública Estadual,Educação Presencial,Londrina,PR,30,28,2.952325256599,4.0
2017,702,MATEMÁTICA (LICENCIATURA),PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,Privada sem fins lucrativos,Educação Presencial,Curitiba,PR,20,18,3.303804350531,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE CATÓLICA DE PERNAMBUCO,Privada sem fins lucrativos,Educação Presencial,Recife,PE,2,2,1.438383897317,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO RIO GRANDE,Pública Federal,Educação Presencial,Rio Grande,RS,18,15,2.906981130378,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DE CAXIAS DO SUL,Privada sem fins lucrativos,Educação Presencial,Caxias do Sul,RS,15,14,2.258773418894,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO VALE DO RIO DOS SINOS,Privada sem fins lucrativos,Educação Presencial,São Leopoldo,RS,38,33,3.165270956576,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE UBERLÂNDIA,Pública Federal,Educação Presencial,Uberlândia,MG,21,12,2.606967609274,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE UBERLÂNDIA,Pública Federal,Educação Presencial,Ituiutaba,MG,8,8,2.391372011094,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE CATÓLICA DE PELOTAS,Privada sem fins lucrativos,Educação Presencial,Pelotas,RS,1,0,0.0,0.0
2017,702,MATEMÁTICA (LICENCIATURA),PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,Privada sem fins lucrativos,Educação Presencial,Campinas,SP,19,15,3.500320141458,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DE PASSO FUNDO,Privada sem fins lucrativos,Educação Presencial,Passo Fundo,RS,23,21,2.286113245467,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DE PASSO FUNDO,Privada sem fins lucrativos,Educação Presencial,Soledade,RS,3,1,0.0,0.0
2017,702,MATEMÁTICA (LICENCIATURA),PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL,Privada sem fins lucrativos,Educação Presencial,Porto Alegre,RS,15,12,3.50985657387,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE PRESBITERIANA MACKENZIE,Privada sem fins lucrativos,Educação Presencial,São Paulo,SP,16,14,1.973844567458,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE SANTA CRUZ,Pública Estadual,Educação Presencial,Ilhéus,BA,16,13,2.03289083616,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO CEARÁ,Pública Estadual,Educação Presencial,Fortaleza,CE,87,68,1.470448083172,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO CEARÁ,Pública Estadual,Educação Presencial,Limoeiro do Norte,CE,15,13,2.518276228976,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO CEARÁ,Pública Estadual,Educação Presencial,Iguatu,CE,6,0,0.0,0.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO CEARÁ,Pública Estadual,Educação Presencial,Quixadá,CE,11,10,1.812487785537,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO CEARÁ,Pública Estadual,Educação a Distância,Fortaleza,CE,10,7,0.801190182635,1.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DA BAHIA,Pública Estadual,Educação Presencial,Alagoinhas,BA,22,21,2.029779597865,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DA BAHIA,Pública Estadual,Educação Presencial,Caetité,BA,50,45,1.951898171583,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DA BAHIA,Pública Estadual,Educação Presencial,Senhor do Bonfim,BA,39,36,1.148536178135,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DA BAHIA,Pública Estadual,Educação Presencial,Paulo Afonso,BA,37,33,1.706741146986,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DA BAHIA,Pública Estadual,Educação Presencial,Teixeira de Freitas,BA,33,21,1.976585324342,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DA BAHIA,Pública Estadual,Educação Presencial,Barreiras,BA,38,34,1.881938733657,2.0
2017,702,MATEMÁTICA (LICENCIATURA),FUNDAÇÃO UNIVERSIDADE DO ESTADO DE SANTA CATARINA,Pública Estadual,Educação Presencial,Joinville,SC,19,19,3.39185039683,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE GOIÁS,Pública Estadual,Educação Presencial,Quirinópolis,GO,15,15,1.469794398807,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE GOIÁS,Pública Estadual,Educação Presencial,Morrinhos,GO,18,17,2.055370122554,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE GOIÁS,Pública Estadual,Educação Presencial,Anápolis,GO,16,16,2.861385540335,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE GOIÁS,Pública Estadual,Educação Presencial,Goiás,GO,32,32,1.983314306767,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE GOIÁS,Pública Estadual,Educação Presencial,Formosa,GO,23,16,1.455944563042,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE GOIÁS,Pública Estadual,Educação Presencial,Jussara,GO,22,22,0.705961217496,1.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE GOIÁS,Pública Estadual,Educação Presencial,Posse,GO,19,19,1.875080824337,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE GOIÁS,Pública Estadual,Educação Presencial,Santa Helena de Goiás,GO,12,12,1.708511161779,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE GOIÁS,Pública Estadual,Educação Presencial,Porangatu,GO,44,37,1.219897432403,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE GOIÁS,Pública Estadual,Educação Presencial,Iporá,GO,8,5,3.124129020722,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE CAMPINAS,Pública Estadual,Educação Presencial,Campinas,SP,31,25,3.826180439782,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE CAMPINAS,Pública Estadual,Educação Presencial,Campinas,SP,8,7,4.620895635482,5.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,Pública Estadual,Educação Presencial,Rio Claro,SP,18,17,2.876265637294,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,Pública Estadual,Educação Presencial,Presidente Prudente,SP,26,24,2.53411153231,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,Pública Estadual,Educação Presencial,São José do Rio Preto,SP,29,29,3.6658056049,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,Pública Estadual,Educação Presencial,Bauru,SP,24,18,2.729368007475,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,Pública Estadual,Educação Presencial,Ilha Solteira,SP,14,12,3.481806026095,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO,Pública Estadual,Educação Presencial,Guaratinguetá,SP,23,18,2.905499814039,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE MARINGÁ,Pública Estadual,Educação Presencial,Maringá,PR,26,19,2.888287873672,3.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO MUNICIPAL DE FRANCA,Especial,Educação Presencial,Franca,SP,18,17,2.594995564684,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,Pública Estadual,Educação Presencial,Mossoró,RN,33,29,1.151244554886,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,Pública Estadual,Educação Presencial,Patu,RN,18,15,1.287352986111,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO RIO GRANDE DO NORTE,Pública Estadual,Educação Presencial,Apodi,RN,17,15,1.374886202558,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO DE ENSINO SUPERIOR DE ARCOVERDE,Especial,Educação Presencial,Arcoverde,PE,93,77,0.689215475529,1.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE REGIONAL DE BLUMENAU,Pública Municipal,Educação Presencial,Blumenau,SC,3,3,3.532485110991,4.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE ALEGRE,Pública Municipal,Educação Presencial,Alegre,ES,15,12,1.122929344596,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO VALE DO ITAJAÍ,Privada sem fins lucrativos,Educação Presencial,Itajaí,SC,9,8,2.430221846859,3.0
2017,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE FILOSOFIA CIÊNCIAS E LETRAS DE MACAÉ,Privada sem fins lucrativos,Educação Presencial,Macaé,RJ,7,4,0.735271174001,1.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DO VALE DO ACARAÚ,Pública Estadual,Educação Presencial,Sobral,CE,111,86,1.558224313515,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,Pública Federal,Educação Presencial,São João del Rei,MG,16,16,3.571596197224,4.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,Pública Federal,Educação a Distância,Sete Lagoas,MG,73,67,1.59174519082,2.0
2017,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO CLARETIANO,Privada sem fins lucrativos,Educação a Distância,Batatais,SP,275,186,2.342683233125,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO SAGRADO CORAÇÃO,Privada sem fins lucrativos,Educação Presencial,Bauru,SP,15,15,2.04927952856,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DE UBERABA,Privada sem fins lucrativos,Educação a Distância,Uberaba,MG,157,140,1.731780163351,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DE SOROCABA,Privada sem fins lucrativos,Educação Presencial,Sorocaba,SP,22,20,2.216426636355,3.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTÁCIO DE SÁ,Privada com fins lucrativos,Educação Presencial,Rio de Janeiro,RJ,60,52,1.657946354606,2.0
2017,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTÁCIO DE SÁ,Privada com fins lucrativos,Educação Presencial,Nova Iguaçu,RJ,1,0,0.0,0.0
